,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris),,"In RegPA, experiments were done in two times, once with  50<=size<=300, once with 300<=size<=500. One of datasets of size 300 got double counted. 8 datasets got replaced with other datasets with the same last 8 digit in filenames. Hence, there are 704 datasets for RegPA results.",
1905,1905,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2288.csv,data_CHEMBL2288.csv,"(150, 279)",150,279,0.16,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2288.csv,,,
609,609,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2123.csv,data_CHEMBL2123.csv,"(151, 233)",151,233,0.218543046,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2123.csv,,,
1007,1007,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3465.csv,data_CHEMBL3465.csv,"(151, 182)",151,182,0.079470199,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3465.csv,,,
1080,1080,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2632.csv,data_CHEMBL2632.csv,"(151, 93)",151,93,0.026490066,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2632.csv,,,
1308,1308,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3721.csv,data_CHEMBL3721.csv,"(151, 458)",151,458,0.099337748,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3721.csv,,,
1618,1618,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5720.csv,data_CHEMBL5720.csv,"(151, 205)",151,205,0.059602649,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5720.csv,,,
709,709,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1882.csv,data_CHEMBL1882.csv,"(152, 234)",152,234,0.065789474,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1882.csv,,,
1126,1126,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1929.csv,data_CHEMBL1929.csv,"(152, 317)",152,317,0.217105263,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1929.csv,,,
1402,1402,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3122.csv,data_CHEMBL3122.csv,"(152, 297)",152,297,0.217105263,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3122.csv,,,
200,200,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3819.csv,data_CHEMBL3819.csv,"(153, 236)",153,236,0.183006536,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3819.csv,,,
339,339,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3983.csv,data_CHEMBL3983.csv,"(154, 510)",154,510,0.357142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3983.csv,,,
928,928,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2553.csv,data_CHEMBL2553.csv,"(154, 582)",154,582,0.474025974,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2553.csv,,,
1108,1108,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1849.csv,data_CHEMBL1849.csv,"(154, 218)",154,218,0.12987013,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1849.csv,,,
27,27,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5462.csv,data_CHEMBL5462.csv,"(155, 237)",155,237,0.103225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5462.csv,,,
302,302,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095942.csv,data_CHEMBL2095942.csv,"(155, 209)",155,209,0.032258065,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095942.csv,,,
626,626,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3070.csv,data_CHEMBL3070.csv,"(155, 274)",155,274,0.064516129,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3070.csv,,,
677,677,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4468.csv,data_CHEMBL4468.csv,"(155, 283)",155,283,0.019354839,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4468.csv,,,
1222,1222,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4729.csv,data_CHEMBL4729.csv,"(155, 381)",155,381,0.135483871,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4729.csv,,,
266,266,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4150.csv,data_CHEMBL4150.csv,"(156, 284)",156,284,0.147435897,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4150.csv,,,
675,675,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5038.csv,data_CHEMBL5038.csv,"(156, 281)",156,281,0.576923077,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5038.csv,,,
1223,1223,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4701.csv,data_CHEMBL4701.csv,"(156, 314)",156,314,0.108974359,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4701.csv,,,
2052,2052,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3156.csv,data_CHEMBL3156.csv,"(156, 229)",156,229,0.051282051,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3156.csv,,,
613,613,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3272.csv,data_CHEMBL3272.csv,"(157, 353)",157,353,0.121019108,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3272.csv,,,
1211,1211,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3250.csv,data_CHEMBL3250.csv,"(157, 212)",157,212,0.146496815,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3250.csv,,,
1290,1290,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2563.csv,data_CHEMBL2563.csv,"(157, 366)",157,366,0.229299363,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2563.csv,,,
1297,1297,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3912.csv,data_CHEMBL3912.csv,"(159, 368)",159,368,0.025157233,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3912.csv,,,
1301,1301,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5387.csv,data_CHEMBL5387.csv,"(160, 357)",160,357,0.04375,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5387.csv,,,
1086,1086,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2626.csv,data_CHEMBL2626.csv,"(161, 181)",161,181,0.037267081,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2626.csv,,,
1744,1744,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5905.csv,data_CHEMBL5905.csv,"(161, 280)",161,280,0.416149068,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5905.csv,,,
54,54,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4620.csv,data_CHEMBL4620.csv,"(162, 288)",162,288,0.086419753,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4620.csv,,,
1728,1728,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5285.csv,data_CHEMBL5285.csv,"(162, 558)",162,558,0.524691358,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5285.csv,,,
165,165,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4596.csv,data_CHEMBL4596.csv,"(163, 265)",163,265,0.024539877,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4596.csv,,,
537,537,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5936.csv,data_CHEMBL5936.csv,"(163, 272)",163,272,0.012269939,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5936.csv,,,
991,991,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1919.csv,data_CHEMBL1919.csv,"(163, 273)",163,273,0.073619632,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1919.csv,,,
1543,1543,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5669.csv,data_CHEMBL5669.csv,"(163, 287)",163,287,0.061349693,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5669.csv,,,
1465,1465,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3691.csv,data_CHEMBL3691.csv,"(164, 251)",164,251,0.048780488,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3691.csv,,,
2045,2045,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5282.csv,data_CHEMBL5282.csv,"(164, 326)",164,326,0.115853659,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5282.csv,,,
116,116,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2007628.csv,data_CHEMBL2007628.csv,"(165, 529)",165,529,0.139393939,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2007628.csv,,,
221,221,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094268.csv,data_CHEMBL2094268.csv,"(165, 208)",165,208,0.03030303,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094268.csv,,,
1697,1697,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2461.csv,data_CHEMBL2461.csv,"(165, 164)",165,164,0.036363636,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2461.csv,,,
851,851,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2634.csv,data_CHEMBL2634.csv,"(166, 566)",166,566,0.451807229,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2634.csv,,,
1858,1858,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096671.csv,data_CHEMBL2096671.csv,"(166, 214)",166,214,0.060240964,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096671.csv,,,
184,184,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4780.csv,data_CHEMBL4780.csv,"(167, 366)",167,366,0.017964072,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4780.csv,,,
570,570,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741173.csv,data_CHEMBL1741173.csv,"(167, 232)",167,232,1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741173.csv,,,
1666,1666,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2649.csv,data_CHEMBL2649.csv,"(167, 155)",167,155,0.395209581,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2649.csv,,,
2014,2014,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3427.csv,data_CHEMBL3427.csv,"(167, 255)",167,255,0.215568862,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3427.csv,,,
1487,1487,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5785.csv,data_CHEMBL5785.csv,"(168, 598)",168,598,0.345238095,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5785.csv,,,
595,595,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5328.csv,data_CHEMBL5328.csv,"(169, 355)",169,355,0.082840237,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5328.csv,,,
1709,1709,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3623.csv,data_CHEMBL3623.csv,"(170, 336)",170,336,0.029411765,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3623.csv,,,
1900,1900,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4376.csv,data_CHEMBL4376.csv,"(170, 533)",170,533,0.517647059,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4376.csv,,,
696,696,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2569.csv,data_CHEMBL2569.csv,"(171, 167)",171,167,0.099415205,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2569.csv,,,
83,83,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2085.csv,data_CHEMBL2085.csv,"(172, 333)",172,333,0.058139535,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2085.csv,,,
1204,1204,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3252.csv,data_CHEMBL3252.csv,"(172, 295)",172,295,0.104651163,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3252.csv,,,
1436,1436,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5800.csv,data_CHEMBL5800.csv,"(172, 376)",172,376,0.13372093,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5800.csv,,,
183,183,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4958.csv,data_CHEMBL4958.csv,"(173, 126)",173,126,0.630057803,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4958.csv,,,
1224,1224,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096987.csv,data_CHEMBL2096987.csv,"(173, 305)",173,305,0.208092486,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096987.csv,,,
1392,1392,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3687.csv,data_CHEMBL3687.csv,"(173, 345)",173,345,0.329479769,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3687.csv,,,
876,876,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3923.csv,data_CHEMBL3923.csv,"(174, 311)",174,311,0.074712644,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3923.csv,,,
1032,1032,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1918.csv,data_CHEMBL1918.csv,"(174, 280)",174,280,0.074712644,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1918.csv,,,
528,528,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095158.csv,data_CHEMBL2095158.csv,"(175, 402)",175,402,0.097142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095158.csv,,,
964,964,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5160.csv,data_CHEMBL5160.csv,"(175, 259)",175,259,0.102857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5160.csv,,,
1262,1262,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5966.csv,data_CHEMBL5966.csv,"(175, 154)",175,154,0.034285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5966.csv,,,
419,419,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1987.csv,data_CHEMBL1987.csv,"(176, 327)",176,327,0.113636364,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1987.csv,,,
1366,1366,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4472.csv,data_CHEMBL4472.csv,"(176, 260)",176,260,0.227272727,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4472.csv,,,
1715,1715,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4158.csv,data_CHEMBL4158.csv,"(176, 507)",176,507,0.051136364,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4158.csv,,,
607,607,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4234.csv,data_CHEMBL4234.csv,"(177, 279)",177,279,0.039548023,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4234.csv,,,
872,872,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5413.csv,data_CHEMBL5413.csv,"(177, 240)",177,240,0.039548023,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5413.csv,,,
1775,1775,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3636.csv,data_CHEMBL3636.csv,"(177, 252)",177,252,0.327683616,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3636.csv,,,
1965,1965,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL307.csv,data_CHEMBL307.csv,"(177, 251)",177,251,0.079096045,/home/iris/PA/qsar_data_unsorted/data_CHEMBL307.csv,,,
252,252,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4408.csv,data_CHEMBL4408.csv,"(179, 345)",179,345,0.206703911,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4408.csv,,,
891,891,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293260.csv,data_CHEMBL1293260.csv,"(179, 546)",179,546,0.921787709,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293260.csv,,,
1168,1168,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1907593.csv,data_CHEMBL1907593.csv,"(179, 333)",179,333,0.229050279,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1907593.csv,,,
114,114,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741162.csv,data_CHEMBL1741162.csv,"(180, 296)",180,296,0.672222222,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741162.csv,,,
418,418,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6030.csv,data_CHEMBL6030.csv,"(180, 606)",180,606,0.65,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6030.csv,,,
174,174,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095200.csv,data_CHEMBL2095200.csv,"(181, 373)",181,373,0.248618785,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095200.csv,,,
1621,1621,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4358.csv,data_CHEMBL4358.csv,"(181, 395)",181,395,0.055248619,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4358.csv,,,
319,319,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2647.csv,data_CHEMBL2647.csv,"(182, 269)",182,269,0.093406593,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2647.csv,,,
518,518,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4802.csv,data_CHEMBL4802.csv,"(182, 272)",182,272,0.230769231,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4802.csv,,,
1734,1734,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2065.csv,data_CHEMBL2065.csv,"(182, 372)",182,372,0.137362637,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2065.csv,,,
2009,2009,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3433.csv,data_CHEMBL3433.csv,"(182, 282)",182,282,0.038461538,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3433.csv,,,
360,360,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4140.csv,data_CHEMBL4140.csv,"(183, 242)",183,242,0.234972678,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4140.csv,,,
423,423,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3969.csv,data_CHEMBL3969.csv,"(183, 363)",183,363,0.027322404,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3969.csv,,,
404,404,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095166.csv,data_CHEMBL2095166.csv,"(184, 336)",184,336,0.288043478,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095166.csv,,,
1907,1907,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741186.csv,data_CHEMBL1741186.csv,"(184, 536)",184,536,0.39673913,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741186.csv,,,
1979,1979,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2329.csv,data_CHEMBL2329.csv,"(184, 195)",184,195,0.054347826,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2329.csv,,,
1197,1197,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5192.csv,data_CHEMBL5192.csv,"(186, 363)",186,363,0.225806452,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5192.csv,,,
1311,1311,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3735.csv,data_CHEMBL3735.csv,"(186, 315)",186,315,0.284946237,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3735.csv,,,
1970,1970,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3590.csv,data_CHEMBL3590.csv,"(187, 258)",187,258,0.080213904,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3590.csv,,,
378,378,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4430.csv,data_CHEMBL4430.csv,"(188, 290)",188,290,0.074468085,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4430.csv,,,
2034,2034,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1795101.csv,data_CHEMBL1795101.csv,"(188, 242)",188,242,0.079787234,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1795101.csv,,,
1384,1384,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4329.csv,data_CHEMBL4329.csv,"(189, 280)",189,280,0.068783069,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4329.csv,,,
1421,1421,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3254.csv,data_CHEMBL3254.csv,"(190, 233)",190,233,0.036842105,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3254.csv,,,
1692,1692,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3025.csv,data_CHEMBL3025.csv,"(190, 391)",190,391,0.015789474,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3025.csv,,,
0,0,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741201.csv,data_CHEMBL1741201.csv,"(191, 250)",191,250,0.518324607,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741201.csv,,,
2032,2032,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094266.csv,data_CHEMBL2094266.csv,"(191, 331)",191,331,0.068062827,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094266.csv,,,
1044,1044,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4653.csv,data_CHEMBL4653.csv,"(192, 310)",192,310,0.020833333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4653.csv,,,
1397,1397,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3863.csv,data_CHEMBL3863.csv,"(192, 554)",192,554,0.333333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3863.csv,,,
1772,1772,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4617.csv,data_CHEMBL4617.csv,"(192, 204)",192,204,0.026041667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4617.csv,,,
1928,1928,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4028.csv,data_CHEMBL4028.csv,"(192, 275)",192,275,0.130208333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4028.csv,,,
2044,2044,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1782.csv,data_CHEMBL1782.csv,"(193, 255)",193,255,0.07253886,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1782.csv,,,
1559,1559,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5457.csv,data_CHEMBL5457.csv,"(194, 210)",194,210,0.025773196,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5457.csv,,,
